state_code,default_rate_90,z_score,is_outlier
BA,100.0,3.6449680515415106,True
BA,61.206764890439835,2.025618865824166,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,96.34746507295613,3.492499987374956,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,92.61835802994113,3.3368355671092957,True
BA,100.0,3.6449680515415106,True
BA,90.17961237388126,3.235034807745995,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,76.99583270581407,2.684703214882779,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
BA,62.8825490392457,2.0955712605946153,True
BA,100.0,3.6449680515415106,True
BA,76.19654472426745,2.651338471302726,True
BA,71.6526107051643,2.4616606619370756,True
BA,100.0,3.6449680515415106,True
BA,100.0,3.6449680515415106,True
CE,76.27577167491816,2.548100884065525,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,97.23827684992136,3.390696664319798,True
CE,69.33684702254641,2.2691881976866703,True
CE,99.78529599061021,3.4930750567044266,True
CE,62.84198563884197,2.008124801419914,True
CE,88.44350373869894,3.0371874510867176,True
CE,100.0,3.5017051651196764,True
CE,98.2549063810995,3.431560470716089,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,86.87549423703057,2.9741607193829207,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,100.0,3.5017051651196764,True
CE,71.50223147938198,2.3562266404074155,True
CE,100.0,3.5017051651196764,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,70.4937454046095,3.540459681976351,True
DF,54.061803277092466,2.59935564016443,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,47.19729083856713,2.206205496935403,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,100.0,5.23036676921909,True
DF,66.11239576632121,3.2895273319725504,True
DF,54.13705583337563,2.603665568006506,True
DF,65.42761684876294,3.250308096530959,True
DF,100.0,5.23036676921909,True
DF,44.77886748738489,2.0676955160124213,True
DF,100.0,5.23036676921909,True
DF,53.432711072881965,2.5633257411141264,True
DF,84.15818206402918,4.3230608175857554,True
DF,51.10578757209219,2.4300562167580724,True
DF,58.828192621406686,2.872340308803912,True
